content,label
"o‘zbekiston respublikasining barcha xodimlari uchun yillik haq to‘lanadigan ta’tilning eng kam muddatini o‘n besh kundan yigirma to‘rt kunga oshirishni taklif etaman. в случае увеличения минимального количества ежегодного оплачиваемого отпуска до yigirma to‘rtinchi -х дней, у всех работников в нашей республике появится возможность для полноценного ikkiinchi -х недельного отпуска ikki раза в год, что будет дополнительной помощью в увеличении эффективности труда, а также будет способствовать развитию внутреннего туризма davlatda. uch ming  olti yuz ellik besh",1
"respublikada xususiy tergov institutining huquqiy asoslarini yaratishga qaratilgan o‘zbekiston respublikasining qonuni qabul qilinsin. xususiy tergov bilan shug'ullanuvchi shaxslar quyidagi sohalarda faoliyat yuritishi mumkin a) bozorni o'rganish, biznes muzokaralari uchun ma'lumot to'plash, nochor yoki ishonchsiz biznes sheriklarni aniqlash; b) tadbirkorlik faoliyatida tovar nomlari va nomlaridan noqonuniy foydalanish holatlarini aniqlash; v) insofsiz raqobat faktlarini aniqlash, shuningdek tijorat sirini tashkil etuvchi ma'lumotlarni oshkor qilish; g) bedarak yo'qolgan fuqarolarni qidirish; e) fuqarolar yoki korxonalar, muassasalar, tashkilotlar va boshqalar tomonidan yo'qolgan mol-mulkni qidirish. shuningdek, xususiy tergov faoliyati advokatlarga nafaqat fuqarolik, xo‘jalik va ma’muriy ishlarni yuritishda, balki jinoyat ishlari bo‘yicha, xususan, dalillarni to‘plashda ham yordam berishi mumkin. ushbu faoliyat litsenziyalangan bo'lishi kerak va yozishmalar, telefon suhbatlari va telegraf xabarlari sirini, shuningdek, shaxs yoki uy-joy daxlsizligi kafolatlarini himoya qilish uchun ushbu faoliyatni amalga oshirish uchun cheklovlar o'rnatish zarur. xususiy tergov faoliyati yuridik va jismoniy shaxslar tomonidan ham yakka tartibda amalga oshirilishi mumkin. butun dunyoda xususiy tergov juda keng tarqalgan faoliyat bo‘lib, fuqarolar va xo‘jalik yurituvchi sub’ektlarga shartnoma asosida, asosan, ma’lumotlarni qidirish, to‘plash va tahlil qilish uchun mutaxassis yollashda yordam beradi. amaldagi qonunchilikka ko'ra, huquqni muhofaza qiluvchi organlar muayyan ishlarni yuritishda byurokratik qoidalar bilan cheklanadi. uch ming  olti",8
"hurmatli vatandoshlar! men sizlarga mamlakatimizning ko'pchilik ishlayotgan fuqarolarini qiziqtiradigan mavzuni, ya'ni mehnat ta'tilini hisoblash tartibini muhokama qilish uchun taklif qilmoqchiman. o‘zbekiston respublikasi mehnat kodeksiga ko‘ra, ish vaqti deb xodimning mehnat tartibi yoki jadvaliga yoki mehnat shartnomasi shartlariga muvofiq o‘z mehnat vazifalarini bajarishi shart bo‘lgan vaqt tushuniladi. mehnat kodeksining bir yuz yigirmainchi moddasida korxonada ichki mehnat qoidalari bilan belgilanadigan ikki turdagi ish haftasi (ikki dam olish kuni bilan besh kunlik ish haftasi yoki bir kunlik dam olish kuni bilan olti kunlik ish haftasi) belgilangan. bir yuz o‘ttiz to‘qqizinchi moddada yillik ta’tillarning davomiyligini hisoblash tartibi quyidagicha belgilab berilgan “ta’tillarning davomiyligi olti kunlik ish haftasidan kelib chiqqan holda kalendar bo‘yicha ish kunlarida hisoblanadi. ushbu kodeksning bir yuz o‘ttiz birinchi moddasiga muvofiq ta’til davriga to‘g‘ri keladigan va ishlanmaydigan kunlar hisoblangan bayramlar ta’tillarning davomiyligini belgilashda hisobga olinmaydi. aksariyat korxonalarda, mulkchilik shaklidan qat'i nazar, besh kunlik ish haftasi mavjud. ushbu korxonalar xodimlari uchun esa shanba ish kuni emas. ma’lum bo‘lishicha, bir yuz o‘ttiz to‘qqizinchi modda mehnat kodeksining bir yuz yigirmainchi moddasiga ziddir, chunki besh kunlik ish haftasiga ega bo‘lgan xodimlar ta’til muddatini hisoblashda olti kunlik ish haftasiga tenglashtirilgan xodimlarga tenglashtiriladi va bu adolatsizlikdir. besh kunlik ish haftasiga ega bo'lgan xodimlar ta'tilning davomiyligini hisoblashda ular uchun san'at bo'yicha belgilangan shanba dam olish kunlaridan asossiz mahrum qilinadi. mehnat kodeksining bir yuz yigirmainchi moddasi va yakshanba ishlamaydigan kunlarga tenglashtirilgan. hech qanday maxsus tushuntirishsiz ham, ta'til kunlarining davomiyligini hisoblashning belgilangan tartibi xodimlarni besh kunlik ish haftasi bilan munosib dam olish kunlaridan adolatsiz mahrum etishi aniq. ma'lum bo'lishicha, olti kunlik ish haftasiga ega bo'lgan xodimlar, masalan, ikki ming  o‘n sakkiz yil ikki iyuldan boshlab, o‘n besh kun davom etadigan (mehnat kodeksining bir yuz yigirmainchi moddasi talablariga muvofiq) ta'til olganlarida, o‘n sakkiz iyulgacha dam oladilar va umuman olganda, ikki kunlik dam olishni hisobga olgan holda, ular o‘n yetti kun dam olishadi. ikki ming  o‘n sakkizinchi yil ikkiinchi iyuldan boshlab o‘n besh kunlik ta’til olgan besh kunlik ish haftasiga ega bo‘lgan xodimlar esa (mehnat kodeksining bir yuz yigirmainchi moddasi talablariga muvofiq) yigirmainchi iyulgacha dam olishlari va umuman olganda ushbu davrda kuzgi to‘rt ta dam olish kunini hisobga olsak, ular o‘n to‘qqiz kun dam olishadi. va bu har ikki toifadagi ishchilar ish kunlari soni (15 kun) bo'yicha teng ta'til olganligini hisobga olgan holda adolatlidir. yuqoridagilardan kelib chiqib, mehnat kodeksining bir yuz o‘ttiz to‘qqizinchi moddasiga o‘zgartish va qo‘shimcha kiritishni va uni quyidagi mazmunda bayon etishni taklif etaman “ta’tillarning davomiyligi korxonada ichki mehnat qoidalari bilan belgilangan ish haftasidan kelib chiqqan holda kalendar bo‘yicha ish kunlari bilan hisoblanadi. ” ushbu taklif mamlakatimizdagi barcha ishchilarga tegishli. u ijtimoiy adolatni tiklash va shaxsning huquqlari va qonuniy manfaatlarining buzilishini bartaraf etishga, ta'tilning davomiyligini hisoblashdagi qarama-qarshiliklarni bartaraf etishga qaratilgan. uch ming  ikki yuz",8
"barchamizga maʼlumki, qishloqda istiqomat qiluvchi aholini ish bilan taʼminlash va ko’p tarmoqli fermer xo’jaliklarini shakllantirish masalasi bugungi kunning eng dolzarb masalalaridan biri bo’lib kelmoqda. ajratilgan har bir gektarga fermer kamida ikki ta ishchi va bir suvchini ishga qabul qilsa, yigirma ga yer maydonida oltmish kishi faoliyat yurgizishi lozim bo’ladi. o’z navbatida, ishchilarga maʼmuriy bino, oshxona, o’g’itlarni va o’simliklarni himoya qilish vositalarini saqlab turish uchun zarur bo’lgan binolar va qishloq xo’jalik texnika va uskunalari uchun shiyponlarni qurish lozim bo’ladi. ammo hozirgi yer qonunchiligida belgilangan qoidalarda ushbu yuqorida qayd etilgan maqsadlarni qanday qilib amalga oshirish belgilanmaganligi muammolarni tug’dirmoqda. yoki dala shiyponi va qishloq xo’jaligi mahsulotlarini saqlash omborxonalari qurilishi uchun yer maydonlari sug’oriladigan va ekin yerlariga daxl qilmaydigan, qishloq xo’jaligida foydalanilmaydigan yerlardan yoki qishloq xo’jaligi uchun yaroqsiz yerlardan ajratilib berilishi amaliyoti mavjud. shu munosabat bilan, fermerlarga ajratilgan sug’oriladigan yer uchastkalarida nol butun besh gektardan oshmaydigan yer maydonida zarur bo’lgan dala shiyponi, meva-sabzavotlar mahsulotlarini saqlash, ularni qadoqlash, mineral o’g’itlar saqlash binolarini va omborxonalarni, xo’jalik binolarini, tomchilab sug’orish moslamalarni qurish huquqini berish bo’yicha qoidani yer qonunchiligiga kiritishni taklif qilamiz. uch ming  olti yuz o‘n olti",1
"“fuqarolarning o’zini o’zi boshqarish organlari to’g’risida”gi o’zbekiston respublikasi qonunining yigirma yettiinchi moddasida “mahalla fuqarolar yig’inlari faoliyatining moliyaviy asosi o’z mablag’laridan, mahalliy byudjetlar mablag’laridan, yuridik va jismoniy shaxslarning homiylik xayriyalaridan, shuningdek qonun hujjatlarida nazarda tutilgan va boshqa mablag’lardan tashkil topiladi” deb eʼtirof etilgan. shuningdek, o’zbekiston respublikasi byudjet kodeksining yetmish ikkiinchi moddasiga muvofiq, fuqarolarning o’zini o’zi boshqarish organlarini saqlab turish xarajatlarini amalga oshirish belgilangan. biroq, amaliyotda fuqarolarning o’zini o’zi boshqarish organlari faoliyatida bugungi kunda moddiy-texnika bazasini takomillashtirish va moliyalashtirish masalalari bo’yicha hanuzgacha o’z yechimini topmagan bir qator muammolar mavjudligi va kundalik ishda ishlatiladigan yozuv qog’ozi, kanselyariya buyumlari yetishmasligi, nusxa ko’chiruvchi texnikalar, kompyuterlarning tanqisligi, shuningdek turli gazeta va jurnallarga obuna bo’lish va kommunal (elektr energiyasi, suv va gaz) xizmatlarning to’lovlarini ham amalga oshirish lozimligi holatlari ko’zga tashlanadi. shuni taʼkidlash joizki, bugungi kunda jismoniy va yuridik shaxslardan tushayotgan homiylik xayriyalari miqdori va o’zbekiston respublikasi qonunchiligida nazarda tutilgan boshqa mablag’lar mahalla fuqarolar yig’inining moddiy-texnika bazasini yetarlicha moliyalashtirish imkoniyatini bermayapti. agar davlat byudjetidan moliyalashtirilmasa, xayriya fondi faqatgina oylik maosh va mukofotlarga sarflansa, mahalla fuqarolar yig’ini raislari yuqorida qayd etilgan xarajatlarni qaysi manbalardan qoplab kelishyapti ekan va mahalla hududidan ajratilgan yer uchastkalarda qurilgan majmualardan (sartaroshxona, novvoyxona va boshqalardan) mahalla xayriya fondiga o’tkazmalar bormikan va qayd etilgan xarajatlarini qoplayaptimi degan savollar tug’iladi. shu sababdan, ikki ming  o‘n to‘qqizinchi yildagi mahalliy byudjetlar xarajat qismiga fukarolarning o’zini o’zi boshqarish organlarini saqlab turish xarajatlarini o’z vaqtida moliyalashtirishni kiritish mahalla fuqarolar yig’inlarining faoliyati samaradorligini yana-da oshirishga va ularning moddiy-texnika bazasini mustahkamlashga zamin yaratadi. to‘rt ming  olti yuz to‘qson ikki",1
"o’zbekiston respublikasi prezidenti hamda vazirlar mahkamasining bir qator qarorlari asosida vatanimiz tarixini yorituvchi yurtimizdan tashqarida saqlanayotgan hujjatlarni qaytarish va ularni saqloviga eʼtibor kuchaytirilayotgan bir vaqtda, o’zimizda saqlanayotgan noyob arxiv manbalar ayanchli sharoitlarda saqlanmoqda. maʼlumki, ikki ming  o‘n sakkizinchi yil yigirma ikkiinchi mayda o’zbekiston respublikasi markaziy davlat arxivi yuneskoning “jahon xotirasi” dasturiga kiritilgan “xiva xonlari devonxonasi arxiv hujjatlari”ni saqlovchi muassasa sifatida maxsus xalqaro sertifikat bilan taqdirlash marosimi bo’lib o’tdi. bu esa o’z navbatida, arxivning jahon hamjamiyati oldida yana bir bor mavqeini oshishi va arxiv hujjatlaridan foydalanuvchi xorijiy tadqiqotchilar sonining ortishiga turtki bo’ladi. navbatdagi vazifa arxivga “o’zbekiston respublikasi milliy arxivi” maqomini berish, uning moddiy texnik bazasini mustahkamlash bo’lib, ular quyidagilar bilan asoslanadi bir butun nol agar biz rivojlangan davlatlar (aqsh, germaniya, angliya, fransiya, yaponiya va koreya) tajribasiga suyanadigan bo’lsak, ulardagi yetakchi arxivlar “milliy” maqomga ega bo’lib, to’liq davlat byudjeti hisobidan moliyalashtirilayotganligini ko’rishimiz mumkin. bu esa, davlat arxivini pullik xizmat ko’rsatish yo’li bilan mablag’ topish to’g’risida qayg’urishi o’rniga davlat va jamiyat ahamiyatiga molik bo’lgan bebaho milliy merosni asrab avaylash ishlari bilan to’liq shug’ullanish imkoniyatini yaratib bergan. ikki butun nol o’zbekiston respublikasi markaziy davlat arxivi hujjatlar hajmi va qiymatliligi bo’yicha markaziy osiyodagi eng yirik arxiv sanaladi. bugungi kunda arxivda uch milliondan ortiq yig’majild (delo)lar saqlanib, eng qadimiysi ix asrga oid maʼlumotlarni o’z ichiga olgan hujjatdir. ammo ushbu noyob hujjatlar saqlanayotgan arxiv binosi bir ming  to‘qqiz yuz oltmish to‘rtinchi yilda foydalanishga topshirilgan bo’lib, zamonaviy talablarga umuman javob bermaydi. maʼlumki, arxivning birlamchi vazifasi hujjatlarning bus-butun saqlanishini taʼminlashdir. ammo o’zbekiston respublikasi markaziy davlat arxivining binosida hech qanday sharoitlar mavjud emas. jumladan, arxiv saqlovxonalarida uzoq yillardan beri konditsioner (qishgi va yozgi sovutkich va isitkichlar) tizimi ishlamayotganligi, o’tgan yillar davomida zaruriy havo va namlikni taʼminlash uchun zaruriy meʼyor talablarining bajarilmasligiga sabab bo’lmoqda. shuningdek, rivojlangan xorijiy davlatlar va hattoki bir qator mdh davlatlarida saqlovxonalar zamonaviy stellajlar, yoritish tizimi, qo’riqlash va yong’in xavfsizligi tizimlarini kompyuter texnikasi yordamida maxsus dasturda boshqarish yo’lga qo’yilgan. bizdagi arxivlarda esa hamon eskirgan usulda ishlar davom etmoqda. uch butun nol masofadan turib axborotni elektron shaklda izlab topish va unga buyurtma berish imkoniyatlari oshib borayotgan bir vaqtda markaziy davlat arxivida hamon anʼanaviy tarzda qog’oz kataloglaridan foydalanish davom etib kelmoqda. mazkur masalani hal etish uchun arxivda maxsus dastur ishlab chiqish va texnika sotib olish zaruratining tug’ilganiga ancha yillar bo’lgan. afsuski, bu sohada ham o’zbekiston arxivlari ancha orqada. ushbu arxivda “jahon xotirasi” dasturiga kiritilgan hujjatlarni saqlash va ularni o’rganish uchun tashrif buyurgan har qanday tadqiqotchiga zaruriy sharoitlar yaratilmagan. yuqoridagi fikrlarni inobatga olib, arxivga “milliy” maqom berish, zamon talablariga javob beruvchi yangi bino qurish, moddiy texnik bazasini mustahkamlash, arxiv ishini axborotlashtirish to’g’risidagi maxsus qarorni qabul qilish vaqti keldi, deb o’ylaymiz. to‘rt ming  uch yuz uch",8
"milliy savodxonlikni oshirish, aholini ish bilan taʼminlash va maʼnaviyatini yuksaltirish maqsadida kattalar uchun madaniyat uylarini hamda o‘n oltiinchi yoshgacha bo’lgan bolalar uchun esa yoshlar uylarini ochishni taklif etamiz. bu uylar uch bo’limdan iborat bo’lishi kerak kutubxona, to’garak va darslar uchun sinf xonalari va tadbirlar uchun zal. bu uylarning asosiy ajralib turadigan tarafi har bir mahallada ochilishi va yoshu qariga qulay bo’lishidir. hozirgi kundagi mahallalardagi muammolarimiz bu kutubxonalarning kamligi va uzoqligi, to’garaklarning pulliligi, o’quvchilar uchun birgalikda yoki adabiyotlardan foydalanib dars tayyorlaydigan joylarning yo’qligi, teatr va kinoteatrlarning kamligi va qimmatligi, yoshlar va ayollar uchun turli amaliy seminarlarning yo’qligidir. bu uylar mazkur muammolarning yechimi bo’ladi. madaniyat uylaridagi kutubxonalar ijaraga kitob beradi, yoshi kattalar, universitet va kollej o’quvchilari uchun to’garaklarda til, sanʼat va kasb-hunar kurslari bo’lishi kerak. yoshlar uylarida esa kutubxona va to’garaklar o‘n oltiinchi yoshgacha bo’lgan bolalarga moslashtiriladi. madaniyat uylari milliy maʼnaviyatimizni yuksaltirishga, yoshlarimiz orasida savodxonlikni oshirishga va aholini kasb-hunar bilan taʼminlashga yordam beradi. yoshlar va madaniyat uylari bir necha yildan keyin mamlakatimizni yana ham baland pog’onalarga olib chiqishiga ishonamiz. mahallalarda madaniyat va yoshlar uylarining qurilishidan asosiy maqsad kutubxonalar, to’garak va sanʼatni butun respublikadagi yoshu qariga yana-da yaqinlashtirishdir. shu sababdan, mazkur uylarni qurishni va unda yoshlarga kutubxonalar, to’garaklar, amaliy seminarlar va ijtimoiy loyihalar tashkil etishni taklif etamiz. uch ming  uch yuz o‘ttiz",7
"ichimlik suvining narxini tabiiy gazdan ham qimmatroq qilib qo’yishni taklif qilgan bo’lardik. pulini to’layapmanku deb xohlaganicha isrof qilayotganlarni yoz kunlari haddan ziyod ko’p ko’ryapmiz. ayniqsa, hovlilarda yashovchi fuqarolar ichimlik suvini shunchaki ko’chaga sepib, hamma yerni salqinlashtirish evaziga juda ko’p miqdordagi toza ichimlik suvini uvol qilmoqda. ha desa, arzimagan pul-ku, - deb qo’yishadi. oxirgi ko’rsatgichlarga qarab hisoblasak, ichimlik suvi uchun eng arzon narx bir m uch = uch yuz qirq besh so’m bo’lsa, shu narxni bir necha barobargacha, bir m uch uchun ikki ming  so’mgacha yoki undanda qimmatroq qilsak, balki aholimiz ichimlik suvini uvol qilishmasmidi. suvni asrashda yana boshqacha yo’llari bordir, ammo bu eng samarali yo’llardan biri. bu orqali “suvsoz”da ishlaydigan xodimlarning maoshi oshirilgach, ular ham sifatli xizmat ko’rsatadi deb hisoblaymiz. ularning hozirgi sifatsiz xizmatlaridan fuqarolarni qoniqtirmaydi. ulardagi traktor va xizmat mashinalari, asbob uskunalari maʼnan eskirgan, juda achinarli ahvolda. dunyoda ichimlik suviga talab kun sayin keskin ortib bormoqda. o’zbekistonda ham ichimlik suvini asrash, unumli foydalanish choralarini ko’rish lozim. shu sababdan, ichimlik suvi narxini bosqichma-bosqich, hududlar sharoitidan kelib chiqib oshirishni va aholi o’rtasida targ’ibot ishlarini yana-da kuchaytirishni muammoga yechim sifatida taklif qilamiz. to‘rt ming  olti yuz oltmish uch",1
"yagona davlat testini yaratish g’oyasini taklif etamiz. bu g’oyaning vazifasi shundaki, imtihon bir vaqtda bo’ladi va o’sha imtihonga kirmoqchi bo’lgan abituriyentlar bir emas, birdan uchinchi to‘rtinchi oliy taʼlim muassasalariga hujjat topshirishlari mumkin bo’ladi. bu yerda test ballari abituriyent tanlagan qaysi oliy taʼlim muassasasi ballariga tenglashsa, o’sha taʼlim muassasasiga kiradi. bu tizim xorijda, ayniqsa, rossiya federatsiyasida sinovdan o’tgan. yagona davlat testlarining ko’plab ijobiy tomonlari bor. ikki ming  o‘n to‘qqizinchi yildan yagona davlat testi orqali oliy taʼlimga kirish imtihonlarini o’tkazishni taklif qilamiz. uch ming  olti yuz oltmish sakkiz",1
"bankrotlik sudning hal qiluv qarori bilan bankrot deb topilgan qarzdorning huquqiy holatini anglatadi. qonun esa qarzdorning bankrot bo’lishidan oldingi munosabatlarni ham tartibga soladi. kreditorlar talablarini qanoatlantirishda “bankrotlik” tushunchasiga ustunlik berilishi va uning to’lovga qobiliyatsizlik bilan bog’liq barcha munosabatlarga nisbatan tadbiq etilishi maqsadga muvofiq emas. bu holat, qonunchilikning faqat qarzdorni bankrot qilishga qaratilgan, degan tasavvur uyg’otadi va qarzdorni sog’lomlashtirish orqali kreditorlar talablarini qanoatlantirish imkoniyatini pasaytiradi. “to’lovga qobiliyatsizlik” tushunchasi qarzdorning kreditorlar talablarini bajara olmaslik holatini bildiradi. to’lovga qobiliyatsizlik holati ish qo’zg’atilishidan oldin paydo bo’ladi va bu holat qarzdor bankrot deb topilib, davlat ro’yxatidan chiqarilguncha yoki qarzdorning to’lov qobiliyati tiklangunicha saqlanib turadi. kuzatuv, sud sanatsiyasi, tashqi boshqaruv va tugatishga doir ish yuritish taomillari qarzdorning to’lovga qobiliyatsizligi natijasida qo’llaniladi, qarzdorning bankrotligi natijasida emas. bankrot deb topilgan barcha qarzdorlar to’lovga qobiliyatsiz hisoblansa, to’lovga qobiliyatsiz qarzdorlarning barchasi ham bankrot deb topilmasligi mumkin. germaniya qonunchiligiga ko’ra, “to’lovga qobiliyatsizlik” atamasiga ustunlik beriladi (germaniya to’lovga qobiliyatsizlik statuti). “to’lovga qobiliyatsizlik” atamasi “bankrotlik” tushunchasidan kengroq mazmunga ega bo’lganligi sababli, qonun nomida, sudda ko’riladigan ishning nomida, tegishli vakolatli organ nomida “to’lovga qobiliyatsizlik” so’zlaridan foydalanish maqsadga muvofiq. shuni alohida taʼkidlash joizki, ayrim davlatlar (yaponiya, koreya, norvegiya, finlandiya, qozog’iston) qonunchiligiga ko’ra, to’lovga qobiliyatsizlikni bartaraf qilish bo’yicha sudda ikki xil ish ko’riladi bankrotlik to’g’risidagi ish va reabilitatsiya to’g’risidagi ish. bu holatda “to’lovga qobiliyatsizlik” tushunchasiga ustunlik berish talab etilmaydi, chunki bankrotlik va reabilitatsiyani o’z ichiga oluvchi umumiy tushunchadan foydalanishga ehtiyoj yo’q. germaniya, aqsh, rossiya, o’zbekiston qonunchiligiga muvofiq, sudda yagona ish doirasida turli taomillar (masalan, sud sanatsiyasi, tugatishga doir ish yuritish) qo’llaniladi, maxsus qonunlarning tuzilishi ham shunga mos ravishda ishlab chiqilgan. ushbu vaziyatda “to’lovga qobiliyatsizlik” tushunchasidan foydalanish talab etiladi. “nochor” so’zi adabiy termin hisoblanib, ko’proq kambag’al, bechora kishilarga nisbatan qo’llaniladi. mdh davlatlari adabiyotlarida qo’llaniladigan “nesostoyatelnost” so’zi to’g’ridan-to’g’ri “nochorlik” deb tarjima qilinmaydi, bu so’z lug’atlarda “qarzni to’lay olmaslik” deb ko’rsatiladi. “qarzni to’lay olmaslik” so’zlari “to’lovga qobiliyatsizlik” tushunchasiga yaqinroq. “nochorlik” so’zi ham o’z navbatida rus tiliga “nesostoyatelnost” deb tarjima qilinmaydi. “to’lovga qobiliyatsizlik” atamasi “bankrotlik” tushunchasidan kengroq mazmunga ega bo’lganligi sababli, qonun nomida, sudda ko’riladigan ishning nomida, tegishli vakolatli organ nomida “to’lovga qobiliyatsizlik” so’zlaridan foydalanish maqsadga muvofiq. uch ming  sakkiz yuz yigirma ikki",8
"maktablar hududini tasarruf etishni mahalliy hokimiyatdan xalq taʼlimi vazirligiga o’tkazish lozim. shunda hozirga kunda ijtimoiy tarmoqlarda muhokamalarga va eʼtirozga sabab bo’layotgan muammolar o’z yechimini topardi. yaʼni, maktab hududida hech qanday uy yoki boshqa taʼlim sohasiga oid bo’lmagan obʼektlar qurilmaydi. o’quvchilarning sifatli taʼlim olishi, xavfsizligi va salomatligi taʼminlanadi. maktablar hududini tasarruf etish vakolatini mahalliy hokimiyatdan xalq taʼlimi vazirligiga o’tkazish maktablar faoliyatiga mahalliy hokimiyatning asossiz aralashuvlariga chek qo’yadi. uch ming  uch yuz to‘qson uch",7
"bozor iqtisodiyoti sharoitida soliqlar davlat iqtisodiyotining asosiy tayanchi hisoblanadi. soliqning o’z vaqtida va to’la hajmda undirilishi mamlakat iqtisodiyotining barqaror rivojlanishi hamda aholi farovonligining asosidir. maʼlumki, soliq qarzdorligi doim mavjud holat va uning sabablari turli xil bo’lishi mumkin. oav orqali eskidan qolgan turli xil stereotiplarni yo’qotish, soliq madaniyatini yuklsaltirish juda qiyin, quruq tadbirlar va videoroliklar bilan madaniyat oshmaydi. fikrimizcha, soliqlarni o’z vaqtida to’lashdan ko’ra soliqlarni o’z vaqtidan ancha oldin to’lab qo’yish davlat g’aznasi uchun juda foydalidir. yuqoridagi jarayonni hayotga tadbiq etish uchun fuqarolar va davlat o’rtasida bevosita iqtisodiy manfaat (preferensiya, daromad) bo’lishi kerak! fuqarolar tomonidan katta qarzdorlik kuzatilayotgan soliq turlarini aniqlab, mazkur soliqlar bo’yicha quyidagicha mexanizm qo’llanilishi joiz masalan, fuqaro belgilangan soliq summasidan ortiqcha pul to’ladi. ushbu summani fuqaro o’zbekiston respublikasi soliq kodeksining o‘ttiz birinchi o‘ttiz sakkizinchi moddalariga asosan qaytarib olishi mumkin, ammo bu juda uzoq kechadigan jarayondir. shu sababdan, ortiqcha to’langan soliq summasini - qaytarilmas omonat sifatida qabul qilishni taklif qilamiz. keyingi davrgacha ortiqcha summa qaytarilmas omonat sifatida o‘n beshinchi o‘n to‘qqizinchi foizda o’sadigan bo’lsa, fuqaro nafaqat soliqni ortiqcha to’laydi, balki oldinroq to’lashga ham harakat qiladi. uch ming  uch yuz yetmish yetti",1
"mustaqillikkacha o’zbekistonda sobiq ittifoq qishloq xo’jalik fanlari akademiyasining o’rta osiyo bo’limi faoliyat ko’rsatar edi. bu ilmiy dargoh nafaqat mamlakatimizda, balki markaziy osiyo respublikalaridagi ilmiy-tadqiqot institutlari, konstruktorlik byurolari, tajriba zavodlari, mashina sinash va tajriba qilish stansiyalarining ishiga rahbarlik qilardi. o’sha davrda qishloq xo’jaligi sohasida erishilgan yutuqlarda ushbu ilmiy markazning munosib hissasi bor edi. o’zbekiston mustaqil bo’lgach, o’rta osiyo bo’limi o’rnida o’zbekiston qishloq xo’jalik fanlari akademiyasi tashkil etildi. oltiinchi yil o’tgach, akademiya tugatilib, qishloq va suv xo’jaligi vazirligiga bo’ysunuvchi “o’zbekiston qishloq xo’jaligi ilmiy-ishlab chiqarish markazi” shaklidagi boshqarmaga aylantirildi. ammo bu qishloq xo’jaligi sohasida katta o’zgarishlarga olib kelmadi. mamlakatimiz iqtisodiyotining yetakchi tarmog’i hisoblangan qishloq xo’jaligini ilmiy asosda tashkil etish bugungi kunning dolzarb vazifasiga aylanmoqda. yuqorida aytilgan fikrlarga asoslanib, mamlakatimizdagi mavjud ilmiy-ishlab chiqarish bazasi negizida o’zbekiston qishloq xo’jaligi fanlari akademiyasini tashkil etishni taklif qilamiz. uch ming  uch yuz ellik uch",7
"abituriyentlar o’zining yoqtirgan yo’nalishlari bo’yicha oliygohlarga hujjat topshiradilar. o’qishga kirish imtihonida har qanday vositalardan foydalanishning taqiqlanishi abituriyentlar oldida turgan vazifani qiyinlashtiradi. barchamizga maʼlumki, imtihonlar matematika, kimyo, fizika, informatika kabi hisob-kitobga oid fanlarda savollarning darajasi shu qadar murakkabki, hattoki professor domlalarga ham qiyin bo’lib seziladi. misol uchun, o’zingizni imtihon jarayonida deb tasavvur qilib, yigirma ikki butun to‘rt ni bir yuz oltmish yetti ga ko’paytirib, chiqqan natijani oltmish yetti butun ikki ga bo’lishni mikro kalkulyatorsiz hisoblab ko’ring. savolning javobini topguncha sezilarli ko’p vaqt ketadi. bu oddiy bir savollardan biriga namuna xolos. mikro kalkulyator aloqa vositasi emas. shu sababdan, dunyoning juda ko’plab davlatlarida, jumladan, rossiya, qozog’istonda, qolaversa, xalqaro fan olimpiadalarida mikro kalkulyatorlardan imtihonlarda va fan olimpiadalarida foydalanishga ruxsat berilgan. shu sababdan, abituriyentlarning mikro kalkulyatorni davlat test sinovlariga olib kirishlariga va foydalanishiga ruxsat berilishini taklif qilamiz. uch ming  sakkiz yuz o‘ttiz sakkiz",7
